group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
DMP/R,147,C5,GO:BP,17872,113,GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE,23,1,0.043478260869565216,0.13582055657444547,0.4744077047083065,0.46341678105255446,TOP3A
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION,23,1,0.043478260869565216,0.13582055657444547,0.4744077047083065,0.46341678105255446,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,23,1,0.043478260869565216,0.13582055657444547,0.4744077047083065,0.46341678105255446,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,23,1,0.043478260869565216,0.13582055657444547,0.4744077047083065,0.46341678105255446,SMARCA4
DMP/R,147,C5,GO:BP,17872,113,GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT,23,1,0.043478260869565216,0.13582055657444547,0.4744077047083065,0.46341678105255446,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,313,4,0.012779552715654952,0.13689922013704106,0.47706686044896573,0.4660143303364798,"c(""RARG"", ""LGR4"", ""AXIN1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,203,3,0.014778325123152709,0.13763984038134872,0.47706686044896573,0.4660143303364798,"c(""SMARCA4"", ""CFLAR"", ""TRIM68"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,431,5,0.01160092807424594,0.13786655528622654,0.47706686044896573,0.4660143303364798,"c(""MAP2"", ""CDH4"", ""CFLAR"", ""PLA2G3"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_INNER_EAR_MORPHOGENESIS,103,2,0.019417475728155338,0.13831753979089761,0.47706686044896573,0.4660143303364798,"c(""KCNQ1"", ""ALDH1A3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_DIGESTIVE_SYSTEM_PROCESS,104,2,0.019230769230769232,0.1404753320431404,0.47706686044896573,0.4660143303364798,"c(""NPC1L1"", ""KCNQ1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CIRCADIAN_RHYTHM,205,3,0.014634146341463415,0.1405420271922844,0.47706686044896573,0.4660143303364798,"c(""LGR4"", ""GSK3B"", ""PER3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,NT5C
DMP/R,147,C5,GO:BP,17872,113,GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,MREG
DMP/R,147,C5,GO:BP,17872,113,GOBP_FIBRINOLYSIS,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,SERPING1
DMP/R,147,C5,GO:BP,17872,113,GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,RPIA
DMP/R,147,C5,GO:BP,17872,113,GOBP_HISTONE_MRNA_METABOLIC_PROCESS,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,EXOSC10
DMP/R,147,C5,GO:BP,17872,113,GOBP_MALE_GENITALIA_DEVELOPMENT,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,LGR4
DMP/R,147,C5,GO:BP,17872,113,GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,EXOSC10
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,DTYMK
DMP/R,147,C5,GO:BP,17872,113,GOBP_SKELETAL_MUSCLE_ADAPTATION,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,CFLAR
DMP/R,147,C5,GO:BP,17872,113,GOBP_SUBPALLIUM_DEVELOPMENT,24,1,0.041666666666666664,0.14129157887861354,0.47706686044896573,0.4660143303364798,ALDH1A3
DMP/R,147,C5,GO:BP,17872,113,GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,105,2,0.01904761904761905,0.14264046273023603,0.47758544081787924,0.4665208964037968,"c(""GCLM"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS,105,2,0.01904761904761905,0.14264046273023603,0.47758544081787924,0.4665208964037968,"c(""ALDH1A3"", ""ACSS2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,207,3,0.014492753623188406,0.14346494144842203,0.47758544081787924,0.4665208964037968,"c(""CFLAR"", ""PKM"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_OXYGEN_LEVELS,320,4,0.0125,0.14490076832344312,0.47758544081787924,0.4665208964037968,"c(""CFLAR"", ""CHRNA4"", ""ITPR2"", ""SLC29A1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_EPITHELIAL_CELL_DEVELOPMENT,208,3,0.014423076923076924,0.1449340412054968,0.47758544081787924,0.4665208964037968,"c(""RARG"", ""LAMB2"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,NRL
DMP/R,147,C5,GO:BP,17872,113,GOBP_MEIOTIC_CHROMOSOME_SEPARATION,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,CHFR
DMP/R,147,C5,GO:BP,17872,113,GOBP_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,KCNQ1
DMP/R,147,C5,GO:BP,17872,113,GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,LGR4
DMP/R,147,C5,GO:BP,17872,113,GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,DEFA4
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,PRKG1
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,PRKG1
DMP/R,147,C5,GO:BP,17872,113,GOBP_NUCLEUS_LOCALIZATION,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,DYNC1H1
DMP/R,147,C5,GO:BP,17872,113,GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,SLC29A1
DMP/R,147,C5,GO:BP,17872,113,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,DTYMK
DMP/R,147,C5,GO:BP,17872,113,GOBP_SYNAPSE_MATURATION,25,1,0.04,0.14672826935299244,0.47758544081787924,0.4665208964037968,IGSF21
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,107,2,0.018691588785046728,0.14699203463035773,0.47758544081787924,0.4665208964037968,"c(""AXIN1"", ""RPTOR"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_LIMBIC_SYSTEM_DEVELOPMENT,108,2,0.018518518518518517,0.14917812819712103,0.4789201263381112,0.4678246603632873,"c(""ALDH1A3"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_CATECHOLAMINE,108,2,0.018518518518518517,0.14917812819712103,0.4789201263381112,0.4678246603632873,"c(""KCNQ1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_HEAT,108,2,0.018518518518518517,0.14917812819712103,0.4789201263381112,0.4678246603632873,"c(""SCARA5"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_ENDOCYTOSIS,211,3,0.014218009478672985,0.14937128639223285,0.4789201263381112,0.4678246603632873,"c(""ATXN2"", ""NECAB2"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POLYSACCHARIDE_METABOLIC_PROCESS,109,2,0.01834862385321101,0.1513708648730402,0.4789201263381112,0.4678246603632873,"c(""GYG1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_RETINOIC_ACID,109,2,0.01834862385321101,0.1513708648730402,0.4789201263381112,0.4678246603632873,"c(""RARG"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,CFLAR
DMP/R,147,C5,GO:BP,17872,113,GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,ALDH1A3
DMP/R,147,C5,GO:BP,17872,113,GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,LAMB2
DMP/R,147,C5,GO:BP,17872,113,GOBP_INNERVATION,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,GABRB2
DMP/R,147,C5,GO:BP,17872,113,GOBP_MELANOCYTE_DIFFERENTIATION,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,MREG
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,APOC3
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_PHAGOSOME_MATURATION,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,MREG
DMP/R,147,C5,GO:BP,17872,113,GOBP_PIGMENT_GRANULE_LOCALIZATION,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,MREG
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,26,1,0.038461538461538464,0.1521308415255208,0.4789201263381112,0.4678246603632873,NECAB2
DMP/R,147,C5,GO:BP,17872,113,GOBP_CHONDROCYTE_DIFFERENTIATION,110,2,0.01818181818181818,0.15357007550362803,0.48087615620735014,0.4697353735676664,"c(""RARG"", ""COL27A1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,215,3,0.013953488372093023,0.1553555456363201,0.48087615620735014,0.4697353735676664,"c(""PLA2G3"", ""ALDH1A3"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,329,4,0.0121580547112462,0.15545287277009787,0.48087615620735014,0.4697353735676664,"c(""CIT"", ""MAD1L1"", ""RPTOR"", ""DYNC1H1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT,111,2,0.018018018018018018,0.15577559277245764,0.48087615620735014,0.4697353735676664,"c(""LGR4"", ""LAMB2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_STEROID_HORMONE,330,4,0.012121212121212121,0.15664303651271105,0.48087615620735014,0.4697353735676664,"c(""SMARCA4"", ""CFLAR"", ""SLIT3"", ""TRIM68"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,ADCY9
DMP/R,147,C5,GO:BP,17872,113,GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,SLIT3
DMP/R,147,C5,GO:BP,17872,113,GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,EXOSC10
DMP/R,147,C5,GO:BP,17872,113,GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,GABRB2
DMP/R,147,C5,GO:BP,17872,113,GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,DEFA4
DMP/R,147,C5,GO:BP,17872,113,GOBP_MICROTUBULE_ANCHORING,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,GSK3B
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,GGT7
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,EXOSC10
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,CFLAR
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_HEART_RATE,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,KCNQ1
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION,27,1,0.037037037037037035,0.15749950760798226,0.48087615620735014,0.4697353735676664,RTF1
DMP/R,147,C5,GO:BP,17872,113,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,112,2,0.017857142857142856,0.15798725118503046,0.4815115867975619,0.4703560827082975,"c(""CFLAR"", ""PLA2G3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,218,3,0.013761467889908258,0.1598928720600835,0.48344995169650207,0.4722495401986737,"c(""ATXN2"", ""SLC29A1"", ""MRPL18"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ACTIVATION_OF_GTPASE_ACTIVITY,113,2,0.017699115044247787,0.16020488705277242,0.48344995169650207,0.4722495401986737,"c(""RALGAPB"", ""TBC1D22A"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,333,4,0.012012012012012012,0.16023416829161163,0.48344995169650207,0.4722495401986737,"c(""MAP2"", ""PLA2G3"", ""DYNC1H1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RECEPTOR_INTERNALIZATION,114,2,0.017543859649122806,0.16242833847715663,0.48344995169650207,0.4722495401986737,"c(""ATXN2"", ""NECAB2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,NECAB2
DMP/R,147,C5,GO:BP,17872,113,GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,RARG
DMP/R,147,C5,GO:BP,17872,113,GOBP_HISTONE_LYSINE_DEMETHYLATION,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,JMJD1C
DMP/R,147,C5,GO:BP,17872,113,GOBP_MALE_MEIOSIS_I,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,BRDT
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,EPN2
DMP/R,147,C5,GO:BP,17872,113,GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,PKM
DMP/R,147,C5,GO:BP,17872,113,GOBP_PROSTATE_GLAND_MORPHOGENESIS,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,RARG
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,PKM
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,MAP2
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_PLATELET_AGGREGATION,28,1,0.03571428571428571,0.1628344785040483,0.48344995169650207,0.4722495401986737,PRKG1
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,115,2,0.017391304347826087,0.16465744533395218,0.4880208620741233,0.4767145532089059,"c(""CFLAR"", ""EPN2"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY,337,4,0.011869436201780416,0.16506962151449212,0.4884018698418478,0.4770867339123864,"c(""SMARCA4"", ""LGR4"", ""AXIN1"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,TRAK2
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,RARG
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,APOC3
DMP/R,147,C5,GO:BP,17872,113,GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,APOC3
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,RPTOR
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_THYROID_HORMONE,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,GCLM
DMP/R,147,C5,GO:BP,17872,113,GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,CHRNA4
DMP/R,147,C5,GO:BP,17872,113,GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,29,1,0.034482758620689655,0.16813596381726525,0.4892970724218365,0.4779611967296869,KCNQ1
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,117,2,0.017094017094017096,0.16913199362569592,0.4892970724218365,0.4779611967296869,"c(""GSK3B"", ""PER3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,226,3,0.01327433628318584,0.17218691802134445,0.4892970724218365,0.4779611967296869,"c(""DYNC1H1"", ""GSK3B"", ""TBC1D22A"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,NT5C
DMP/R,147,C5,GO:BP,17872,113,GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,ALDH1A3
DMP/R,147,C5,GO:BP,17872,113,GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,SHANK2
DMP/R,147,C5,GO:BP,17872,113,GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,KCNQ1
DMP/R,147,C5,GO:BP,17872,113,GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,MAP6D1
DMP/R,147,C5,GO:BP,17872,113,GOBP_PURINE_NUCLEOTIDE_TRANSPORT,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,SLC29A1
DMP/R,147,C5,GO:BP,17872,113,GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,NT5C
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,KCNQ1
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_SPINDLE_ASSEMBLY,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,DYNC1H1
DMP/R,147,C5,GO:BP,17872,113,GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,CFLAR
DMP/R,147,C5,GO:BP,17872,113,GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,CFLAR
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_GONADOTROPIN,30,1,0.03333333333333333,0.17340417185899892,0.4892970724218365,0.4779611967296869,GCLM
DMP/R,147,C5,GO:BP,17872,113,GOBP_MICROTUBULE_BUNDLE_FORMATION,119,2,0.01680672268907563,0.1736272858293425,0.4892970724218365,0.4779611967296869,"c(""MAP2"", ""PLA2G3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,227,3,0.013215859030837005,0.17374264017356456,0.4892970724218365,0.4779611967296869,"c(""CFLAR"", ""GCLM"", ""GSK3B"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RESPONSE_TO_CARBOHYDRATE,227,3,0.013215859030837005,0.17374264017356456,0.4892970724218365,0.4779611967296869,"c(""SMARCA4"", ""GCLM"", ""SLC29A1"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_HEMOSTASIS,228,3,0.013157894736842105,0.17530240629231233,0.4892970724218365,0.4779611967296869,"c(""SERPING1"", ""PRKG1"", ""JMJD1C"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ICOSANOID_METABOLIC_PROCESS,121,2,0.01652892561983471,0.17814210324765048,0.4892970724218365,0.4779611967296869,"c(""GGT7"", ""PLA2G3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,348,4,0.011494252873563218,0.17863387728250676,0.4892970724218365,0.4779611967296869,"c(""MADD"", ""RASGEF1C"", ""CDC42EP3"", ""APOC3"")"
DMP/R,147,C5,GO:BP,17872,113,GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY,31,1,0.03225806451612903,0.17863930965632713,0.4892970724218365,0.4779611967296869,LGR4
DMP/R,147,C5,GO:BP,17872,113,GOBP_ARACHIDONIC_ACID_SECRETION,31,1,0.03225806451612903,0.17863930965632713,0.4892970724218365,0.4779611967296869,PLA2G3
DMP/R,147,C5,GO:BP,17872,113,GOBP_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS,31,1,0.03225806451612903,0.17863930965632713,0.4892970724218365,0.4779611967296869,PCBD2
DMP/R,147,C5,GO:BP,17872,113,GOBP_DIOL_METABOLIC_PROCESS,31,1,0.03225806451612903,0.17863930965632713,0.4892970724218365,0.4779611967296869,PCBD2
